2.201975, 5.819465, 56.013010
2.592191, 6.801282, 54.688073
3.048558, 7.992614, 53.454485
3.586557, 9.432701, 52.332563
4.224299, 11.168403, 51.351682
4.983009, 13.254516, 50.554099
5.887481, 15.753263, 50.000276
6.966346, 18.732098, 49.776163
8.251991, 22.258425, 50.002775
9.779727, 26.388895, 50.848017
11.585633, 31.149790, 52.539591
13.702106, 36.503734, 55.375326
16.149805, 42.297727, 59.722466
18.924408, 48.190742, 65.989670
21.977065, 53.570937, 74.546257
25.189664, 57.498936, 85.560693
28.351248, 58.753711, 98.754262
31.150216, 56.082876, 113.141926
33.203299, 48.698393, 126.951137
34.135195, 36.851101, 137.957120
33.692922, 22.076115, 144.265201
31.841019, 6.763449, 145.138833
28.778443, -6.781783, 141.274806
24.865157, -17.157500, 134.333823
20.505433, -24.079317, 126.140822
16.049967, -28.061012, 118.097815
11.748116, -29.939952, 111.008139
7.745010, -30.529696, 105.184614
4.102666, -30.462847, 100.643657
0.827081, -30.165657, 97.268114
-2.108162, -29.891272, 94.907523
-4.744553, -29.765532, 93.426338
-7.127065, -29.825783, 92.719618
-9.296811, -30.048259, 92.711439
-11.286526, -30.365926, 93.345176
-13.117851, -30.680446, 94.570340
-14.799892, -30.871941, 96.328411
-16.328857, -30.809655, 98.539395
-17.688887, -30.365602, 101.091200
-18.854267, -29.431798, 103.834463
-19.793208, -27.939564, 106.585680
-20.473041, -25.877120, 109.140398
-20.866311, -23.300151, 111.295738
-20.956735, -20.330433, 112.877988
-20.743801, -17.140554, 113.768135
-20.244880, -13.927412, 113.917788
-19.494350, -10.881373, 113.350787
-18.539992, -8.159406, 112.150747
-17.437646, -5.868507, 110.439418
-16.245385, -4.061509, 108.352808
-15.018386, -2.743269, 106.021084
-13.805202, -1.882963, 103.555494
-12.645674, -1.428046, 101.042656
-11.570318, -1.316710, 98.544594
-10.600807, -1.487280, 96.102280
-9.751147, -1.884283, 93.740623
-9.029174, -2.461710, 91.473532
-8.438112, -3.184224, 89.308273
-7.978030, -4.027060, 87.248897
-7.647114, -4.975199, 85.298768
-7.442719, -6.022209, 83.462385
-7.362205, -7.168980, 81.746731
-7.403568, -8.422467, 80.162369
-7.565902, -9.794436, 78.724455
-7.849687, -11.300169, 77.453814
-8.256923, -12.956988, 76.378173
-8.791095, -14.782403, 75.533567
-9.456932, -16.791625, 74.965903
-10.259917, -18.994094, 74.732487
-11.205439, -21.388628, 74.903194
-12.297488, -23.956803, 75.560590
-13.536746, -26.654308, 76.797972
-14.917941, -29.400481, 78.713703
-16.426417, -32.067175, 81.399808
-18.034030, -34.469710, 84.922698
-19.694883, -36.364936, 89.294972
-21.341899, -37.463613, 94.440290
-22.885914, -37.464694, 100.158917
-24.219351, -36.114765, 106.108596
-25.226151, -33.284855, 111.819673
-25.798029, -29.041196, 116.758078
-25.854241, -23.675857, 120.430676
-25.359260, -17.670539, 122.501019
-24.332042, -11.595712, 122.868217
-22.843072, -5.981995, 121.673988
-21.000245, -1.215288, 119.238652
-18.928778, 2.509461, 115.960434
-16.751685, 5.174111, 112.221450
-14.575453, 6.886126, 108.328144
-12.482578, 7.818942, 104.490768
-10.530048, 8.163254, 100.831028
-8.751764, 8.096085, 97.403166
-7.162870, 7.765947, 94.217175
-5.764491, 7.289093, 91.258185
-4.548064, 6.751912, 88.500196
-3.498862, 6.215924, 85.914611
-2.598685, 5.723308, 83.474855
-1.827779, 5.301959, 81.158416
-1.166131, 4.969730, 78.947368
-0.594280, 4.737822, 76.828121
-0.093763, 4.613425, 74.790845
0.352702, 4.601770, 72.828869
0.761220, 4.707722, 70.938153
1.146862, 4.937040, 69.116949
1.523895, 5.297406, 67.365643
1.906093, 5.799294, 65.686824
2.307079, 6.456742, 64.085600
2.740717, 7.288062, 62.570197
3.221530, 8.316498, 61.152923
3.765131, 9.570799, 59.851581
4.388667, 11.085626, 58.691502
5.111244, 12.901606, 57.708367
5.954282, 15.064706, 56.952070
6.941726, 17.624354, 56.491848
8.099961, 20.629362, 56.422864
9.457184, 24.120201, 56.874090
11.041841, 28.115465, 58.016704
12.879527, 32.589728, 60.070682
14.987542, 37.439886, 63.304634
17.366137, 42.438789, 68.019648
19.985721, 47.180929, 74.502846
22.770372, 51.038191, 82.933890
25.580702, 53.164846, 93.236694
28.203540, 52.610065, 104.902117
30.360589, 48.583310, 116.869170
31.747889, 40.833608, 127.605898
32.106207, 29.959382, 135.487503
31.300100, 17.391144, 139.370945
29.366692, 4.948559, 139.041942
